Maschine,Alarmident,Alarmtext,Alarmgruppe,Startzeit,Endzeit,Alarmtext_Cleaned,Alarmtext_eng,TimeDays,TimeHrs,TimeMins,TimeDuration
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:42,06.04.2018 05:42,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:37,06.04.2018 05:37,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:36,06.04.2018 05:36,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:36,06.04.2018 05:36,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:35,06.04.2018 05:35,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:34,06.04.2018 05:34,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:34,06.04.2018 05:34,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:33,06.04.2018 05:33,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:32,06.04.2018 05:32,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:32,06.04.2018 05:32,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:22,06.04.2018 05:22,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:20,06.04.2018 05:20,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:13,06.04.2018 05:13,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 05:13,06.04.2018 05:13,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 03:49,06.04.2018 03:49,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 03:16,06.04.2018 03:16,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 03:16,06.04.2018 03:16,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 03:12,06.04.2018 03:12,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 03:11,06.04.2018 03:11,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,05.04.2018 18:16,05.04.2018 18:16,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,05.04.2018 17:59,05.04.2018 17:59,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,05.04.2018 17:51,05.04.2018 17:51,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,05.04.2018 17:46,05.04.2018 17:46,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,05.04.2018 17:44,05.04.2018 17:44,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,05.04.2018 15:46,05.04.2018 15:46,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,05.04.2018 15:34,05.04.2018 15:34,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,05.04.2018 15:27,05.04.2018 15:27,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,04.04.2018 12:11,04.04.2018 12:11,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,04.04.2018 11:23,04.04.2018 11:23,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,04.04.2018 01:14,04.04.2018 01:14,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 23:11,03.04.2018 23:11,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 15:55,03.04.2018 15:55,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 15:54,03.04.2018 15:54,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 15:41,03.04.2018 15:41,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 15:23,03.04.2018 15:23,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 15:16,03.04.2018 15:16,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 15:03,03.04.2018 15:03,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 14:49,03.04.2018 14:49,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 14:46,03.04.2018 14:46,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 14:25,03.04.2018 14:25,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 14:24,03.04.2018 14:24,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 14:20,03.04.2018 14:20,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 14:07,03.04.2018 14:07,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 14:05,03.04.2018 14:05,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 13:55,03.04.2018 13:55,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 13:49,03.04.2018 13:49,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 13:40,03.04.2018 13:40,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 13:39,03.04.2018 13:39,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 13:19,03.04.2018 13:19,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 13:03,03.04.2018 13:03,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 12:56,03.04.2018 12:56,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 09:25,03.04.2018 09:25,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,03.04.2018 08:44,03.04.2018 08:44,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.1854013,41100 BM: Fehler Belichten ,Alarm,06.04.2018 12:16,06.04.2018 12:16,41100 BM: Fehler Belichten,41100 BM: Error exposure,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-187638098,"0 Abstandsfehler: 0.374mm, 0475626_b00_016 ",Alarm,03.04.2018 08:09,03.04.2018 08:09,"0 Abstandsfehler: 0.374mm, 0475626_b00_016","0 distance error: 0.374mm, 0475626_b00_016",0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1916572776,0 TargetError Job: 0370663_c00_027 ,Alarm,03.04.2018 04:06,03.04.2018 04:06,0 TargetError Job: 0370663_c00_027,0 Target Error job: 0370663_c00_027,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1916572776,0 TargetError Job: 0370663_c00_027 ,Alarm,03.04.2018 04:06,03.04.2018 04:06,0 TargetError Job: 0370663_c00_027,0 Target Error job: 0370663_c00_027,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1916572776,0 TargetError Job: 0370663_c00_027 ,Alarm,03.04.2018 04:07,03.04.2018 04:07,0 TargetError Job: 0370663_c00_027,0 Target Error job: 0370663_c00_027,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1916572776,0 TargetError Job: 0370663_c00_027 ,Alarm,03.04.2018 04:07,03.04.2018 04:07,0 TargetError Job: 0370663_c00_027,0 Target Error job: 0370663_c00_027,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1916572776,0 TargetError Job: 0370663_c00_027 ,Alarm,03.04.2018 04:08,03.04.2018 04:08,0 TargetError Job: 0370663_c00_027,0 Target Error job: 0370663_c00_027,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1959753684,40406 OutCL: Laufzeit: Sensor Plattenerkennung ,Alarm,03.04.2018 15:23,03.04.2018 15:23,40406 OutCL: Laufzeit: Sensor Plattenerkennung,40406 OutCL: Duration: sensor plate recognition,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1959753684,40406 OutCL: Laufzeit: Sensor Plattenerkennung ,Alarm,03.04.2018 15:41,03.04.2018 15:41,40406 OutCL: Laufzeit: Sensor Plattenerkennung,40406 OutCL: Duration: sensor plate recognition,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1959753684,40406 OutCL: Laufzeit: Sensor Plattenerkennung ,Alarm,04.04.2018 12:12,04.04.2018 12:12,40406 OutCL: Laufzeit: Sensor Plattenerkennung,40406 OutCL: Duration: sensor plate recognition,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1959753684,40406 OutCL: Laufzeit: Sensor Plattenerkennung ,Alarm,05.04.2018 15:28,05.04.2018 15:28,40406 OutCL: Laufzeit: Sensor Plattenerkennung,40406 OutCL: Duration: sensor plate recognition,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1959753684,40406 OutCL: Laufzeit: Sensor Plattenerkennung ,Alarm,05.04.2018 17:47,05.04.2018 17:47,40406 OutCL: Laufzeit: Sensor Plattenerkennung,40406 OutCL: Duration: sensor plate recognition,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1959753684,40406 OutCL: Laufzeit: Sensor Plattenerkennung ,Alarm,06.04.2018 11:24,06.04.2018 11:24,40406 OutCL: Laufzeit: Sensor Plattenerkennung,40406 OutCL: Duration: sensor plate recognition,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1959753684,40406 OutCL: Laufzeit: Sensor Plattenerkennung ,Alarm,03.04.2018 13:40,03.04.2018 13:40,40406 OutCL: Laufzeit: Sensor Plattenerkennung,40406 OutCL: Duration: sensor plate recognition,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-1959753684,40406 OutCL: Laufzeit: Sensor Plattenerkennung ,Alarm,06.04.2018 11:44,06.04.2018 11:44,40406 OutCL: Laufzeit: Sensor Plattenerkennung,40406 OutCL: Duration: sensor plate recognition,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2026179962,40802 Apollon: Initialisierung NOK ,Alarm,03.04.2018 15:43,03.04.2018 15:43,40802 Apollon: Initialisierung NOK,40802 Apollon: Initialization NOK,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2026179962,40802 Apollon: Initialisierung NOK ,Alarm,03.04.2018 19:14,03.04.2018 19:14,40802 Apollon: Initialisierung NOK,40802 Apollon: Initialization NOK,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2026179962,40802 Apollon: Initialisierung NOK ,Alarm,03.04.2018 19:14,03.04.2018 19:14,40802 Apollon: Initialisierung NOK,40802 Apollon: Initialization NOK,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2037954,"10020 ERROR,Process Strip Timeout Clients: 32 ",Alarm,06.04.2018 03:49,06.04.2018 03:49,"10020 ERROR,Process Strip Timeout Clients: 32","10020 ERROR, Process Strip timeout clients: 32",0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2037954,"10020 ERROR,Process Strip Timeout Clients: 32 ",Alarm,03.04.2018 23:11,03.04.2018 23:11,"10020 ERROR,Process Strip Timeout Clients: 32","10020 ERROR, Process Strip timeout clients: 32",0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,06.04.2018 06:39,06.04.2018 06:39,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,03.04.2018 23:23,03.04.2018 23:23,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,03.04.2018 23:30,03.04.2018 23:30,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,07.04.2018 08:01,07.04.2018 08:01,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,07.04.2018 07:51,07.04.2018 07:51,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,06.04.2018 21:19,06.04.2018 21:19,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,06.04.2018 21:15,06.04.2018 21:15,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,06.04.2018 06:34,06.04.2018 06:34,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,06.04.2018 06:33,06.04.2018 06:33,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,05.04.2018 21:58,05.04.2018 21:58,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,05.04.2018 21:58,05.04.2018 21:58,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,05.04.2018 06:41,05.04.2018 06:41,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,05.04.2018 06:38,05.04.2018 06:38,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,04.04.2018 06:12,04.04.2018 06:12,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2075195663,42007 Klappe unten offen ,Alarm,04.04.2018 06:09,04.04.2018 06:09,42007 Klappe unten offen,42007 door open at the bottom,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2108827,41009 InWM: Fehler Zeilensensor ,Alarm,06.04.2018 20:01,06.04.2018 20:01,41009 InWM: Fehler Zeilensensor,41009 InWM: Error line sensor,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-2135973042,"0 Abstandsfehler: 0.309mm, 0476286_b00_007 ",Alarm,03.04.2018 15:55,03.04.2018 15:55,"0 Abstandsfehler: 0.309mm, 0476286_b00_007","0 distance error: 0.309mm, 0476286_b00_007",0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2165877,0 TargetError Job: 0527105_b00_047 ,Alarm,04.04.2018 12:11,04.04.2018 12:11,0 TargetError Job: 0527105_b00_047,0 Target Error job: 0527105_b00_047,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-250430904,1009 Fehler Start SPS Initialisierung ,Alarm,06.04.2018 04:01,06.04.2018 04:01,1009 Fehler Start SPS Initialisierung,1009 error Start PLC initialization,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-250430904,1009 Fehler Start SPS Initialisierung ,Alarm,06.04.2018 04:01,06.04.2018 04:01,1009 Fehler Start SPS Initialisierung,1009 error Start PLC initialization,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-250430904,1009 Fehler Start SPS Initialisierung ,Alarm,06.04.2018 04:05,06.04.2018 04:05,1009 Fehler Start SPS Initialisierung,1009 error Start PLC initialization,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-250430904,1009 Fehler Start SPS Initialisierung ,Alarm,06.04.2018 04:04,06.04.2018 04:04,1009 Fehler Start SPS Initialisierung,1009 error Start PLC initialization,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-250430904,1009 Fehler Start SPS Initialisierung ,Alarm,06.04.2018 04:04,06.04.2018 04:04,1009 Fehler Start SPS Initialisierung,1009 error Start PLC initialization,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-250430904,1009 Fehler Start SPS Initialisierung ,Alarm,06.04.2018 04:03,06.04.2018 04:03,1009 Fehler Start SPS Initialisierung,1009 error Start PLC initialization,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-250430904,1009 Fehler Start SPS Initialisierung ,Alarm,06.04.2018 04:02,06.04.2018 04:02,1009 Fehler Start SPS Initialisierung,1009 error Start PLC initialization,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.-250430904,1009 Fehler Start SPS Initialisierung ,Alarm,06.04.2018 04:02,06.04.2018 04:02,1009 Fehler Start SPS Initialisierung,1009 error Start PLC initialization,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,08.04.2018 20:53,08.04.2018 20:53,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,03.04.2018 04:20,03.04.2018 04:20,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,07.04.2018 07:48,07.04.2018 07:48,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 21:19,06.04.2018 21:19,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 21:14,06.04.2018 21:14,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 11:44,06.04.2018 11:44,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 11:25,06.04.2018 11:25,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 06:40,06.04.2018 06:40,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 06:39,06.04.2018 06:39,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 06:37,06.04.2018 06:37,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 06:37,06.04.2018 06:37,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 06:33,06.04.2018 06:33,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 04:02,06.04.2018 04:02,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 04:02,06.04.2018 04:02,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 03:56,06.04.2018 03:56,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,06.04.2018 03:51,06.04.2018 03:51,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,05.04.2018 21:57,05.04.2018 21:57,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,05.04.2018 21:57,05.04.2018 21:57,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,05.04.2018 17:48,05.04.2018 17:48,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,05.04.2018 17:47,05.04.2018 17:47,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,05.04.2018 15:28,05.04.2018 15:28,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,05.04.2018 14:54,05.04.2018 14:54,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,05.04.2018 14:53,05.04.2018 14:53,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,05.04.2018 06:40,05.04.2018 06:40,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,05.04.2018 06:37,05.04.2018 06:37,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,04.04.2018 13:19,04.04.2018 13:19,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,04.04.2018 13:17,04.04.2018 13:17,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,04.04.2018 12:12,04.04.2018 12:12,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
LSL_BEL,140.2822643,42006 Klappe mitte offen ,Alarm,04.04.2018 06:12,04.04.2018 06:12,42006 Klappe mitte offen,42006 door open center,0,0,0,0 days 0 hrs 0 mins 
